NAME,SYMBOL,ADDRESS,DECIMALS,LOGOURI,VERIFIED
Poglana,POG,DfCqzB3mV3LuF2FWZ1GyXer4U5X118g8oUBExeUqzPss,5,https://assets.coingecko.com/coins/images/28742/large/pog-logo.png?1673840874,true
,,EQQK5Pk2tXoxaJy29ghTSpT1D3p5mfaxYeVi83F1wzcy,2,,
KIN INU,KINU,inuXXDC6Tw1Fu6qUAfRbELG5x5pSA4afTskf7MvwjhN,5,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/inuXXDC6Tw1Fu6qUAfRbELG5x5pSA4afTskf7MvwjhN/logo.svg,true
,,46cCLt1TcdmeMr8xmEshLapyENRQtfDh3npmbN91ohE6,2,,
,,5KtxfEpgBXkqsGZZytzt3Z7cWhnSWyyWoYNGiGTectna,8,,
Coin98 Dollar,CUSD,CUSDvqAQLbt7fRofcmV2EXfPA2t36kzj7FjzdmqDiNQL,6,https://assets.coingecko.com/coins/images/26588/large/CUSD-01.png?1658909049,true
Token DLQo,DLQoZ,DLQoZ14o43XkT5C57QHTtxATMmty3khY8LpPyiMcsufk,2,,false
Liberty Square Filth,FLTH,FLTHudk5B5zag7JmGXqrYrFfey6otevLQA6jm1UHHLEE,9,https://assets.coingecko.com/coins/images/29037/large/FLTH.png?1676100466,true
GENZ Token,GENZ,GENZexWRRGNS2Ko5rEgGG1snRXpaa3CDDGYnhTSmE3kd,9,https://assets.coingecko.com/coins/images/28039/large/Qq_rj-aG_400x400.png?1667199323,true
SOL Flowers,FLWR,HDVR9Edy2o8uRdf5xFUDSGVLo556UjAaNR9BrwZ8QeMJ,9,https://assets.coingecko.com/coins/images/23534/large/FLWR-Token-Front-ALPHA.png?1644387944,true
MekkaCoin,MEK,MekkANZkBpzbGeTWsD1cRRuQxZMTFfBJyLrKywGQRss,9,https://assets.coingecko.com/coins/images/27530/large/unknown_%2819%29.png?1664372136,true
NeoNomad,NNI,buMnhMd5xSyXBssTQo15jouu8VhuEZJCfbtBUZgRcuW,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/buMnhMd5xSyXBssTQo15jouu8VhuEZJCfbtBUZgRcuW/logo.png,true
